source,target,source_models,target_models,edge_width
Blautia_hansenii_DSM_20583_4,_gnavus_ATCC_29149_6,Blautia_hansenii_VPI_C7_24_DSM_20583,Ruminococcus_gnavus_ATCC_29149,0.157114239400906
Blautia_hansenii_DSM_20583_4,_methoxybenzovorans_SR3_27,Blautia_hansenii_VPI_C7_24_DSM_20583,Clostridium_methoxybenzovorans_SR3,0.106151264545468
Blautia_hansenii_DSM_20583_4,_scindens_ATCC_35704_0,Blautia_hansenii_VPI_C7_24_DSM_20583,Clostridium_scindens_ATCC_35704,0.32289402013752
Blautia_hansenii_DSM_20583_4,Tyzzerella_nexilis_DSM_1787_2,Blautia_hansenii_VPI_C7_24_DSM_20583,Clostridium_nexile_DSM_1787,0.0372507445790615
Blautia_wexlerae_DSM_19850_2,_methoxybenzovorans_SR3_9,Blautia_wexlerae_DSM_19850,Clostridium_methoxybenzovorans_SR3,0.142847826269914
Blautia_wexlerae_DSM_19850_2,_methylpentosum_14,Blautia_wexlerae_DSM_19850,Clostridium_methylpentosum_R2_DSM_5476,-0.123128157661115
Blautia_wexlerae_DSM_19850_2,Roseburia_hominis_A2183_2,Blautia_wexlerae_DSM_19850,Roseburia_hominis_A2_183,0.249378288033713
Blautia_wexlerae_DSM_19850_2,_lactaris_ATCC_29176_11,Blautia_wexlerae_DSM_19850,Ruminococcus_lactaris_ATCC_29176,0.0026737663248156
Blautia_wexlerae_DSM_19850_2,Barnesiella_intestinihominis_YIT_11860_3,Blautia_wexlerae_DSM_19850,Barnesiella_intestinihominis_YIT_11860,0.0210238120020643
Blautia_wexlerae_DSM_19850_2,Barnesiella_intestinihominis_YIT_11860_6,Blautia_wexlerae_DSM_19850,Barnesiella_intestinihominis_YIT_11860,0.0396381629411287
Blautia_wexlerae_DSM_19850_2,_methylpentosum_32,Blautia_wexlerae_DSM_19850,Clostridium_methylpentosum_R2_DSM_5476,0.060612879981305
Blautia_wexlerae_DSM_19850_2,_methylpentosum_35,Blautia_wexlerae_DSM_19850,Clostridium_methylpentosum_R2_DSM_5476,0.0701297997498606
Blautia_producta_ATCC_27340_DSM_2950_1,_methylpentosum_18,Blautia_producta_DSM_2950,Clostridium_methylpentosum_R2_DSM_5476,0.0121269143221617
Blautia_producta_ATCC_27340_DSM_2950_1,Roseburia_intestinalis_L182_2,Blautia_producta_DSM_2950,Roseburia_intestinalis_L1_82,0.0165811646595486
Blautia_producta_ATCC_27340_DSM_2950_1,Gordonibacter_pamelaeae_8,Blautia_producta_DSM_2950,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,-0.118547466640266
_methoxybenzovorans_SR3_5,Pseudoflavonifractor_capillosus_ATCC_29799_11,Clostridium_methoxybenzovorans_SR3,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0357149649771381
_methoxybenzovorans_SR3_5,Unidentified_Christensenellaceae_R-7_group_2,Clostridium_methoxybenzovorans_SR3,Unidentified_Christensenellaceae_R-7_group_2,0.187215646853909
_methoxybenzovorans_SR3_5,Bacteroides_faecis_MAJ27_1,Clostridium_methoxybenzovorans_SR3,Bacteroides_faecis_MAJ27,0.13918017626256
_methoxybenzovorans_SR3_5,Eubacterium_sulci_ATCC_35585_8,Clostridium_methoxybenzovorans_SR3,Eubacterium_sulci_ATCC_35585,0.0145752731732613
_methoxybenzovorans_SR3_5,Cellulosilyticum_lentocellum_DSM_5427_0,Clostridium_methoxybenzovorans_SR3,Cellulosilyticum_lentocellum_DSM_5427,0.144244312144246
_methoxybenzovorans_SR3_5,_methylpentosum_27,Clostridium_methoxybenzovorans_SR3,Clostridium_methylpentosum_R2_DSM_5476,0.104103146121279
_methoxybenzovorans_SR3_5,Holdemania_filiformis_1,Clostridium_methoxybenzovorans_SR3,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0.124010714657323
Alistipes_shahii_WAL_8301_1,Pseudoflavonifractor_capillosus_ATCC_29799_3,Alistipes_shahii_WAL_8301,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0722857992425767
Alistipes_shahii_WAL_8301_1,Bacillus_mycoides_DSM_2048_1,Alistipes_shahii_WAL_8301,Bacillus_mycoides_DSM_2048,-0.0056440342250678
Alistipes_shahii_WAL_8301_1,Unidentified_Rhodospirillales_0,Alistipes_shahii_WAL_8301,Unidentified_Rhodospirillales_0,0.149862335590468
Alistipes_shahii_WAL_8301_1,Schaalia_georgiae_DSM_6843_0,Alistipes_shahii_WAL_8301,Actinomyces_georgiae_DSM_6843,-0.0077929398658994
Alistipes_shahii_WAL_8301_1,Blautia_hansenii_DSM_20583_9,Alistipes_shahii_WAL_8301,Blautia_hansenii_VPI_C7_24_DSM_20583,0.0223314223634273
Alistipes_shahii_WAL_8301_1,Pseudoflavonifractor_capillosus_ATCC_29799_16,Alistipes_shahii_WAL_8301,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.131940070197956
Alistipes_shahii_WAL_8301_1,Pseudoflavonifractor_capillosus_ATCC_29799_22,Alistipes_shahii_WAL_8301,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0516902231550591
Alistipes_shahii_WAL_8301_1,Pseudoflavonifractor_capillosus_ATCC_29799_33,Alistipes_shahii_WAL_8301,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.127539889982069
Alistipes_shahii_WAL_8301_1,_methylpentosum_38,Alistipes_shahii_WAL_8301,Clostridium_methylpentosum_R2_DSM_5476,-0.006571157572732
Alistipes_shahii_WAL_8301_1,_leptum_DSM_753_1,Alistipes_shahii_WAL_8301,Clostridium_leptum_DSM_753,-0.0225071862547419
Enterococcus_dispar_ATCC_51266_0,Unidentified_Rhodospirillales_0,Enterococcus_dispar_ATCC_51266,Unidentified_Rhodospirillales_0,0.113318581633377
Enterococcus_dispar_ATCC_51266_0,_hylemonae_DSM_15053_3,Enterococcus_dispar_ATCC_51266,Clostridium_hylemonae_DSM_15053,0.0124567175447818
Enterococcus_dispar_ATCC_51266_0,Butyricimonas_virosa_DSM_23226_0,Enterococcus_dispar_ATCC_51266,Butyricimonas_virosa_DSM_23226,0.0478287808475846
Enterococcus_dispar_ATCC_51266_0,_methylpentosum_24,Enterococcus_dispar_ATCC_51266,Clostridium_methylpentosum_R2_DSM_5476,0.0109456675445407
Enterococcus_dispar_ATCC_51266_0,Unidentified_Firmicutes_0,Enterococcus_dispar_ATCC_51266,Unidentified_Firmicutes_0,0.0466626223625917
Enterococcus_dispar_ATCC_51266_0,Coprococcus_comes_ATCC_27758_2,Enterococcus_dispar_ATCC_51266,Coprococcus_comes_ATCC_27758,0.0353771867122493
Enterococcus_dispar_ATCC_51266_0,Ruminococcus_albus_7_DSM_20455_4,Enterococcus_dispar_ATCC_51266,Ruminococcus_albus_7,0.0437529063855417
Enterococcus_dispar_ATCC_51266_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_43,Enterococcus_dispar_ATCC_51266,Clostridium_cellobioparum_DSM_1351,0.0577432408622102
Blautia_hansenii_DSM_20583_5,Lachnospira_multipara_ATCC_19207_4,Blautia_hansenii_VPI_C7_24_DSM_20583,Lachnospira_multipara_ATCC_19207,0.0398248316625963
Blautia_hansenii_DSM_20583_5,Lachnospira_multipara_ATCC_19207_5,Blautia_hansenii_VPI_C7_24_DSM_20583,Lachnospira_multipara_ATCC_19207,0.0255754057427886
Blautia_hansenii_DSM_20583_5,Bacteroides_salyersiae_WAL_10018_DSM_18765_JCM_12988_1,Blautia_hansenii_VPI_C7_24_DSM_20583,Bacteroides_salyersiae_WAL_10018,0.0486758892405469
Blautia_hansenii_DSM_20583_5,Barnesiella_intestinihominis_YIT_11860_2,Blautia_hansenii_VPI_C7_24_DSM_20583,Barnesiella_intestinihominis_YIT_11860,0.0080038352302783
Blautia_hansenii_DSM_20583_5,_methoxybenzovorans_SR3_36,Blautia_hansenii_VPI_C7_24_DSM_20583,Clostridium_methoxybenzovorans_SR3,-0.0143235627192424
Blautia_hansenii_DSM_20583_6,Barnesiella_intestinihominis_YIT_11860_2,Blautia_hansenii_VPI_C7_24_DSM_20583,Barnesiella_intestinihominis_YIT_11860,0.0228442086942832
Blautia_hansenii_DSM_20583_6,Marvinbryantia_formatexigens_3,Blautia_hansenii_VPI_C7_24_DSM_20583,Marvinbryantia_formatexigens_I_52_DSM_14469,0.465461179733745
Blautia_hansenii_DSM_20583_6,Amedibacillus_dolichus_DSM_3991_4,Blautia_hansenii_VPI_C7_24_DSM_20583,Eubacterium_dolichum_DSM_3991,0.0003457580890114
Blautia_hansenii_DSM_20583_6,Pediococcus_acidilactici_DSM_20284_1,Blautia_hansenii_VPI_C7_24_DSM_20583,Pediococcus_acidilactici_DSM_20284,0.114736540724605
Blautia_hansenii_DSM_20583_6,Unidentified_UCG-010_1,Blautia_hansenii_VPI_C7_24_DSM_20583,Unidentified_UCG-010_1,0.0400102981167853
Blautia_hansenii_DSM_20583_6,Unidentified_Flavobacteriales_0,Blautia_hansenii_VPI_C7_24_DSM_20583,Unidentified_Flavobacteriales_0,0.129834141911642
Blautia_hansenii_DSM_20583_6,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_34,Blautia_hansenii_VPI_C7_24_DSM_20583,Clostridium_cellobioparum_DSM_1351,0.053218414568923
Sutterella_parvirubra_YIT_11816_1,Haemophilus_sputorum_CCUG_13788_0,Sutterella_parvirubra_YIT_11816,Haemophilus_sputorum_CCUG_13788,0.0043039443714612
Sutterella_parvirubra_YIT_11816_1,Paraprevotella_clara_YIT_11840_1,Sutterella_parvirubra_YIT_11816,Paraprevotella_clara_YIT_11840,0.0067272717380526
Sutterella_parvirubra_YIT_11816_1,Pseudoflavonifractor_capillosus_ATCC_29799_8,Sutterella_parvirubra_YIT_11816,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0073106137756708
Sutterella_parvirubra_YIT_11816_1,Blautia_hansenii_DSM_20583_8,Sutterella_parvirubra_YIT_11816,Blautia_hansenii_VPI_C7_24_DSM_20583,0.0528661790853572
Sutterella_parvirubra_YIT_11816_1,Eubacterium_ventriosum_ATCC_27560_0,Sutterella_parvirubra_YIT_11816,Eubacterium_ventriosum_ATCC_27560,0.0247634921285518
Sutterella_parvirubra_YIT_11816_1,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_25,Sutterella_parvirubra_YIT_11816,Clostridium_cellobioparum_DSM_1351,-0.0149221272466193
Sutterella_parvirubra_YIT_11816_1,Streptococcus_infantis_ATCC_700779_0,Sutterella_parvirubra_YIT_11816,Streptococcus_infantis_ATCC_700779,0.0447546761224632
Sutterella_parvirubra_YIT_11816_1,Ruminococcus_champanellensis_18P13_JCM_17042_8,Sutterella_parvirubra_YIT_11816,Ruminococcus_champanellensis_18P13,0.0532468706615915
Lachnospira_multipara_ATCC_19207_3,_methoxybenzovorans_SR3_20,Lachnospira_multipara_ATCC_19207,Clostridium_methoxybenzovorans_SR3,-0.0136647326776312
Lachnospira_multipara_ATCC_19207_3,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_33,Lachnospira_multipara_ATCC_19207,Clostridium_cellobioparum_DSM_1351,0.335477924643958
Lachnospira_multipara_ATCC_19207_3,_leptum_DSM_753_0,Lachnospira_multipara_ATCC_19207,Clostridium_leptum_DSM_753,0.0314271721327181
Lachnospira_multipara_ATCC_19207_3,_leptum_DSM_753_1,Lachnospira_multipara_ATCC_19207,Clostridium_leptum_DSM_753,0.190549984644929
Lachnospira_multipara_ATCC_19207_3,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_41,Lachnospira_multipara_ATCC_19207,Clostridium_cellobioparum_DSM_1351,0.0256892446847203
Lachnospira_multipara_ATCC_19207_3,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_43,Lachnospira_multipara_ATCC_19207,Clostridium_cellobioparum_DSM_1351,0.045268658913897
Klebsiella_aerogenes_KCTC_2190_0,Pseudoflavonifractor_capillosus_ATCC_29799_3,Enterobacter_aerogenes_KCTC_2190,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0496603307726828
Klebsiella_aerogenes_KCTC_2190_0,Clostridium_perfringens_ATCC_13124_4,Enterobacter_aerogenes_KCTC_2190,Clostridium_perfringens_ATCC_13124,0.467630824669256
Klebsiella_aerogenes_KCTC_2190_0,_methylpentosum_24,Enterobacter_aerogenes_KCTC_2190,Clostridium_methylpentosum_R2_DSM_5476,0.280881116413694
Blautia_obeum_ATCC_29174_5,Bacteroides_xylanisolvens_XB1A_2,Blautia_obeum_ATCC_29174,Bacteroides_xylanisolvens_XB1A,0.0230328318721196
Blautia_obeum_ATCC_29174_5,_spiroforme_DSM_1552_1,Blautia_obeum_ATCC_29174,Clostridium_spiroforme_DSM_1552,0.018709569883764
Blautia_obeum_ATCC_29174_5,Paraprevotella_clara_YIT_11840_1,Blautia_obeum_ATCC_29174,Paraprevotella_clara_YIT_11840,0.0770639266577159
Blautia_obeum_ATCC_29174_5,Streptococcus_constellatus_subsp._pharyngis_SK1060_CCUG_46377_0,Blautia_obeum_ATCC_29174,Streptococcus_constellatus_subsp_pharyngis_SK1060,0.105356395796511
Blautia_obeum_ATCC_29174_5,_lactaris_ATCC_29176_9,Blautia_obeum_ATCC_29174,Ruminococcus_lactaris_ATCC_29176,0.0705175027743835
Blautia_obeum_ATCC_29174_5,Alistipes_finegoldii_DSM_17242_5,Blautia_obeum_ATCC_29174,Alistipes_finegoldii_DSM_17242,0.0303511830535026
_methoxybenzovorans_SR3_6,_methoxybenzovorans_SR3_8,Clostridium_methoxybenzovorans_SR3,Clostridium_methoxybenzovorans_SR3,0.0015872880984701
_methoxybenzovorans_SR3_6,_eligens_ATCC_27750_6,Clostridium_methoxybenzovorans_SR3,Eubacterium_eligens_ATCC_27750,0.0104012372842367
_methoxybenzovorans_SR3_6,_methylpentosum_15,Clostridium_methoxybenzovorans_SR3,Clostridium_methylpentosum_R2_DSM_5476,-0.0312170875534182
_methoxybenzovorans_SR3_6,Tyzzerella_nexilis_DSM_1787_1,Clostridium_methoxybenzovorans_SR3,Clostridium_nexile_DSM_1787,-0.0061634553544859
_methoxybenzovorans_SR3_6,Unidentified_Firmicutes_0,Clostridium_methoxybenzovorans_SR3,Unidentified_Firmicutes_0,-0.0325452083749389
_methoxybenzovorans_SR3_6,Kandleria_vitulina_DSM_20405_1,Clostridium_methoxybenzovorans_SR3,Kandleria_vitulina_DSM_20405,-0.0199596939250033
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_1,Pseudoflavonifractor_capillosus_ATCC_29799_14,Bifidobacterium_kashiwanohense_DSM_21854,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.400153091188147
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_1,Clostridium_perfringens_ATCC_13124_7,Bifidobacterium_kashiwanohense_DSM_21854,Clostridium_perfringens_ATCC_13124,0.169376662882101
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_1,Tyzzerella_nexilis_DSM_1787_2,Bifidobacterium_kashiwanohense_DSM_21854,Clostridium_nexile_DSM_1787,0.0446143303986605
Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_1,Kandleria_vitulina_DSM_20405_1,Bifidobacterium_kashiwanohense_DSM_21854,Kandleria_vitulina_DSM_20405,0.0077278622678771
_methoxybenzovorans_SR3_7,_methoxybenzovorans_SR3_9,Clostridium_methoxybenzovorans_SR3,Clostridium_methoxybenzovorans_SR3,-0.0351701874417604
_methoxybenzovorans_SR3_7,Blautia_hansenii_DSM_20583_7,Clostridium_methoxybenzovorans_SR3,Blautia_hansenii_VPI_C7_24_DSM_20583,-0.106204842779135
_methoxybenzovorans_SR3_7,_methoxybenzovorans_SR3_12,Clostridium_methoxybenzovorans_SR3,Clostridium_methoxybenzovorans_SR3,-0.0774469453641174
_methoxybenzovorans_SR3_7,_methylpentosum_15,Clostridium_methoxybenzovorans_SR3,Clostridium_methylpentosum_R2_DSM_5476,0.107916849689674
_methoxybenzovorans_SR3_7,_methoxybenzovorans_SR3_20,Clostridium_methoxybenzovorans_SR3,Clostridium_methoxybenzovorans_SR3,-0.0062397239641702
_methoxybenzovorans_SR3_7,Gordonibacter_pamelaeae_3,Clostridium_methoxybenzovorans_SR3,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.235530516238298
_methoxybenzovorans_SR3_7,_symbiosum_ATCC_14940_0,Clostridium_methoxybenzovorans_SR3,Clostridium_symbiosum_ATCC_14940,0.0133142037966283
_methoxybenzovorans_SR3_7,_methoxybenzovorans_SR3_32,Clostridium_methoxybenzovorans_SR3,Clostridium_methoxybenzovorans_SR3,0.0282746323254535
Lachnospira_multipara_ATCC_19207_4,_rectale_ATCC_33656_4,Lachnospira_multipara_ATCC_19207,Eubacterium_rectale_ATCC_33656,0.0352715820414947
Lachnospira_multipara_ATCC_19207_4,_gnavus_ATCC_29149_4,Lachnospira_multipara_ATCC_19207,Ruminococcus_gnavus_ATCC_29149,-0.0253130810609012
Lachnospira_multipara_ATCC_19207_4,_methoxybenzovorans_SR3_18,Lachnospira_multipara_ATCC_19207,Clostridium_methoxybenzovorans_SR3,-0.0020859424923493
Lachnospira_multipara_ATCC_19207_4,_methylpentosum_21,Lachnospira_multipara_ATCC_19207,Clostridium_methylpentosum_R2_DSM_5476,0.0485996211061985
Lachnospira_multipara_ATCC_19207_4,_lactaris_ATCC_29176_15,Lachnospira_multipara_ATCC_19207,Ruminococcus_lactaris_ATCC_29176,-0.010528426264235
Lachnospira_multipara_ATCC_19207_4,_methoxybenzovorans_SR3_24,Lachnospira_multipara_ATCC_19207,Clostridium_methoxybenzovorans_SR3,-0.0376207150011603
Lachnospira_multipara_ATCC_19207_4,Coprococcus_comes_ATCC_27758_2,Lachnospira_multipara_ATCC_19207,Coprococcus_comes_ATCC_27758,-0.0474446341293005
Lachnospira_multipara_ATCC_19207_4,_methylpentosum_35,Lachnospira_multipara_ATCC_19207,Clostridium_methylpentosum_R2_DSM_5476,-0.0288121144011856
Lachnospira_multipara_ATCC_19207_4,Clostridium_perfringens_ATCC_13124_8,Lachnospira_multipara_ATCC_19207,Clostridium_perfringens_ATCC_13124,-0.0025206618271277
Lachnospira_multipara_ATCC_19207_4,Unidentified_Christensenellaceae_R-7_group_13,Lachnospira_multipara_ATCC_19207,Unidentified_Christensenellaceae_R-7_group_13,-0.130896840197561
Pseudoflavonifractor_capillosus_ATCC_29799_3,Butyricimonas_virosa_DSM_23226_0,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Butyricimonas_virosa_DSM_23226,0.047206474186536
Pseudoflavonifractor_capillosus_ATCC_29799_3,Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_2,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Bifidobacterium_kashiwanohense_DSM_21854,-0.005689411778186
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_9,Ruminococcus_champanellensis_18P13_JCM_17042_6,Clostridium_cellobioparum_DSM_1351,Ruminococcus_champanellensis_18P13,0.0535654510096871
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_9,_methylpentosum_16,Clostridium_cellobioparum_DSM_1351,Clostridium_methylpentosum_R2_DSM_5476,-0.0078797463177725
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_9,_methylpentosum_20,Clostridium_cellobioparum_DSM_1351,Clostridium_methylpentosum_R2_DSM_5476,0.0992692484300317
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_9,Eubacterium_sulci_ATCC_35585_7,Clostridium_cellobioparum_DSM_1351,Eubacterium_sulci_ATCC_35585,0.10878076506961
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_9,_methoxybenzovorans_SR3_32,Clostridium_cellobioparum_DSM_1351,Clostridium_methoxybenzovorans_SR3,-0.0299702747897463
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_9,Acetivibrio_clariflavus_DSM_19732_2,Clostridium_cellobioparum_DSM_1351,Clostridium_clariflavum_DSM_19732,0.102106371367232
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_9,Pseudoflavonifractor_capillosus_ATCC_29799_33,Clostridium_cellobioparum_DSM_1351,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.241804485685066
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_9,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_42,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.0602269629430501
Pseudoflavonifractor_capillosus_ATCC_29799_4,Ruminococcus_albus_7_DSM_20455_0,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Ruminococcus_albus_7,0.0406032086222604
Pseudoflavonifractor_capillosus_ATCC_29799_4,Eubacterium_sulci_ATCC_35585_4,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Eubacterium_sulci_ATCC_35585,0.291839733979624
Pseudoflavonifractor_capillosus_ATCC_29799_4,_methylpentosum_25,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Clostridium_methylpentosum_R2_DSM_5476,0.0628841608235871
Pseudoflavonifractor_capillosus_ATCC_29799_4,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_30,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Clostridium_cellobioparum_DSM_1351,0.0269430084523723
Pseudoflavonifractor_capillosus_ATCC_29799_4,Pseudoflavonifractor_capillosus_ATCC_29799_22,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.03698174649975
Pseudoflavonifractor_capillosus_ATCC_29799_4,Pseudoflavonifractor_capillosus_ATCC_29799_25,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0507321503097988
Pseudoflavonifractor_capillosus_ATCC_29799_4,_methylpentosum_29,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Clostridium_methylpentosum_R2_DSM_5476,0.027221673554603
Pseudoflavonifractor_capillosus_ATCC_29799_4,Acetivibrio_clariflavus_DSM_19732_4,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Clostridium_clariflavum_DSM_19732,0.0810668801551659
Eubacterium_brachy_ATCC_33089_0,Parabacteroides_merdae_ATCC_43184_2,Eubacterium_brachy_ATCC_33089,Parabacteroides_merdae_ATCC_43184,0.0058143399094815
Eubacterium_brachy_ATCC_33089_0,Kandleria_vitulina_DSM_20405_1,Eubacterium_brachy_ATCC_33089,Kandleria_vitulina_DSM_20405,-0.223681410783643
Eubacterium_brachy_ATCC_33089_0,Schaalia_georgiae_DSM_6843_1,Eubacterium_brachy_ATCC_33089,Actinomyces_georgiae_DSM_6843,-0.0715237150236327
Eubacterium_brachy_ATCC_33089_0,_methoxybenzovorans_SR3_45,Eubacterium_brachy_ATCC_33089,Clostridium_methoxybenzovorans_SR3,-0.0520877471048433
Ruminococcus_callidus_ATCC_27760_1,Desulfovibrio_piger_ATCC_29098_1,Ruminococcus_callidus_ATCC_2776001,Desulfovibrio_piger_ATCC_29098,0.334775205429403
Ruminococcus_callidus_ATCC_27760_1,Roseburia_inulinivorans_DSM_16841_1,Ruminococcus_callidus_ATCC_2776001,Roseburia_inulinivorans_DSM_16841,0.277977802829908
Ruminococcus_callidus_ATCC_27760_1,Acetivibrio_clariflavus_DSM_19732_3,Ruminococcus_callidus_ATCC_2776001,Clostridium_clariflavum_DSM_19732,0.0641414540635802
Ruminococcus_callidus_ATCC_27760_1,_methylpentosum_39,Ruminococcus_callidus_ATCC_2776001,Clostridium_methylpentosum_R2_DSM_5476,0.0657287646983013
Haemophilus_sputorum_CCUG_13788_0,Veillonella_parvula_DSM_2008_0,Haemophilus_sputorum_CCUG_13788,Veillonella_parvula_Te3_DSM_2008,0.0157463528857473
Haemophilus_sputorum_CCUG_13788_0,Veillonella_parvula_DSM_2008_1,Haemophilus_sputorum_CCUG_13788,Veillonella_parvula_Te3_DSM_2008,0.0520222217488665
Haemophilus_sputorum_CCUG_13788_0,Schaalia_georgiae_DSM_6843_0,Haemophilus_sputorum_CCUG_13788,Actinomyces_georgiae_DSM_6843,0.0253494297125437
Haemophilus_sputorum_CCUG_13788_0,Alistipes_finegoldii_DSM_17242_4,Haemophilus_sputorum_CCUG_13788,Alistipes_finegoldii_DSM_17242,0.0845290228996974
Haemophilus_sputorum_CCUG_13788_0,Collinsella_tanakaei_YIT_12063_1,Haemophilus_sputorum_CCUG_13788,Collinsella_tanakaei_YIT_12063,0.0680186798724386
Haemophilus_sputorum_CCUG_13788_0,Pseudoflavonifractor_capillosus_ATCC_29799_27,Haemophilus_sputorum_CCUG_13788,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0013555220039219
Ruminococcus_callidus_ATCC_27760_2,_methoxybenzovorans_SR3_11,Ruminococcus_callidus_ATCC_2776001,Clostridium_methoxybenzovorans_SR3,0.0013939241833523
Ruminococcus_callidus_ATCC_27760_2,_eligens_ATCC_27750_8,Ruminococcus_callidus_ATCC_2776001,Eubacterium_eligens_ATCC_27750,0.0208833513703346
Ruminococcus_callidus_ATCC_27760_2,Parabacteroides_merdae_ATCC_43184_2,Ruminococcus_callidus_ATCC_2776001,Parabacteroides_merdae_ATCC_43184,0.0472698461384753
Ruminococcus_callidus_ATCC_27760_2,Oxalobacter_formigenes_HOxBLS_0,Ruminococcus_callidus_ATCC_2776001,Oxalobacter_formigenes_HOxBLS,0.0569444241839226
Ruminococcus_callidus_ATCC_27760_2,Roseburia_intestinalis_L182_3,Ruminococcus_callidus_ATCC_2776001,Roseburia_intestinalis_L1_82,0.159370234346884
Ruminococcus_callidus_ATCC_27760_2,_methylpentosum_23,Ruminococcus_callidus_ATCC_2776001,Clostridium_methylpentosum_R2_DSM_5476,0.0952680074482017
Ruminococcus_callidus_ATCC_27760_2,Blautia_hansenii_DSM_20583_10,Ruminococcus_callidus_ATCC_2776001,Blautia_hansenii_VPI_C7_24_DSM_20583,0.0199418587025993
Ruminococcus_callidus_ATCC_27760_2,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_31,Ruminococcus_callidus_ATCC_2776001,Clostridium_cellobioparum_DSM_1351,0.043228620211402
Ruminococcus_callidus_ATCC_27760_2,Gordonibacter_pamelaeae_6,Ruminococcus_callidus_ATCC_2776001,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.179565697366658
Ruminococcus_callidus_ATCC_27760_2,Pseudoflavonifractor_capillosus_ATCC_29799_32,Ruminococcus_callidus_ATCC_2776001,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.252221173226649
Ruminococcus_callidus_ATCC_27760_2,Gemella_sanguinis_ATCC_700632_0,Ruminococcus_callidus_ATCC_2776001,Gemella_sanguinis_ATCC700632,0.0146646910445526
Ruminococcus_callidus_ATCC_27760_2,Holdemania_filiformis_1,Ruminococcus_callidus_ATCC_2776001,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0.171247967229315
Ruminococcus_callidus_ATCC_27760_2,Arcanobacterium_haemolyticum_DSM_20595_0,Ruminococcus_callidus_ATCC_2776001,Arcanobacterium_haemolyticum_DSM_20595,0.110655009134375
Barnesiella_intestinihominis_YIT_11860_0,Alistipes_finegoldii_DSM_17242_2,Barnesiella_intestinihominis_YIT_11860,Alistipes_finegoldii_DSM_17242,0.0537836343531603
Barnesiella_intestinihominis_YIT_11860_0,Alistipes_indistinctus_YIT_12060_0,Barnesiella_intestinihominis_YIT_11860,Alistipes_indistinctus_YIT_12060,0.0031836012792808
Barnesiella_intestinihominis_YIT_11860_0,Desulfovibrio_piger_ATCC_29098_3,Barnesiella_intestinihominis_YIT_11860,Desulfovibrio_piger_ATCC_29098,0.06491004097661
